product_id,product_name,img_url,category,currency,price,standardised_price_eur,color,fit,composition,gender,country,region,brand_name,shop,sizes,standard_sizes,min_size,max_size,style label,material quality label,XXS,XS,S,M,L,XL,2XL,3XL,4XL,5XL,6XL
24829203,SHEIN Frenchy Zip Up Teddy Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/18/c7/16976113722e2ef3fae0a6d310d8f7c089a80346a9_thumbnail_405x552.jpg,jackets,USD,10.56,9.821,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
25336292,Letter Patched Striped Trim Drop Shoulder Two Tone Varsity Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/25/3b/1698228342d601d74a252be306aeba685f7ad4164c_thumbnail_405x552.jpg,jackets,USD,8.78,8.165,blue,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,low,0,1,0,0,1,0,0,0,0,0,0
23886063,SHEIN LUNE Drop Shoulder Zip Up Velvet Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/28/77/16958797812715e2d7f043955797b8b974bcedf643_thumbnail_405x552.jpg,jackets,USD,5.79,5.385,pink,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
23169484,Drop Shoulder Zip Up PU Leather Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/15/eb/1694746694ab689c307c62d7a72b5875dda869679a_thumbnail_405x552.jpg,jackets,USD,9.63,8.956,black,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,low,0,1,0,0,1,0,0,0,0,0,0
23162566,SHEIN Essnce Drop Shoulder Zip Up Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/15/9c/16947452747a418267df25b9820cce230852e3a5ab_thumbnail_405x552.jpg,jackets,USD,6.89,6.408,white,oversized fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  XL,XS/XL,XS,XL,casual,low,0,1,0,0,0,1,0,0,0,0,0
25412367,SHEIN Clasi Checkerboard Pattern Lapel Neck Teddy Coat,http://img.ltwebstatic.com/images3_pi/2023/10/26/1a/169832619258b54b79e21d488ea84481d0519a0fe5_thumbnail_405x552.jpg,jackets,USD,22.11,20.562,black and white,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
23703349,SHEIN EZwear Zip Up Hooded Teddy Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/07/96/16966464762dcc0d2095a5e17fed47c559f7ea82a4_thumbnail_405x552.jpg,jackets,USD,29.14,27.1,brown,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
23869340,SHEIN Essnce Zip Up PU Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/28/0b/169586780868c40a9a1b6dfb3b8c8aa2840e699224_thumbnail_405x552.jpg,jackets,USD,16.35,15.206,army green,regular fit, polyester   polyurethane,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
23257486,Leopard Print Shawl Collar Open Front Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/18/80/1695015005a220abf185c00824266544fb997bc4a1_thumbnail_405x552.jpg,jackets,USD,7.24,6.733,multicolor,regular fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,low,0,0,1,0,0,1,0,0,0,0,0
23296588,SHEIN EZwear Plus Letter Embroidery Colorblock Drop Shoulder Drawstring Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/18/21/1695030345661e7596bb7a7f93ef50ec3d7c7f5d5d_thumbnail_405x552.jpg,jackets,USD,9.33,8.677,khaki,oversized fit, polyester   elastane,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,low,0,0,0,0,0,1,0,0,1,0,0
22033855,DAZY Kpop Solid Drop Shoulder Oversized Drawstring Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/25/18/169292927157c49ba57c2a5f4188cceabeea9f9d7e_thumbnail_405x552.jpg,jackets,USD,14.91,13.866,pink,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,medium,0,0,1,0,0,1,0,0,0,0,0
11396224,Letter Patched Colorblock Drop Shoulder Varsity Jacket,http://img.ltwebstatic.com/images3_pi/2022/09/01/16619967652d3823fff0d5263f05fcf1fbc1003b12_thumbnail_405x552.jpg,jackets,USD,17.09,15.894,burgundy,regular fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
23602066,SHEIN LUNE Plus Zip Up Peplum Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/24/74/1695533844fddc5541b92e511140b28f7e30994161_thumbnail_405x552.jpg,jackets,USD,9.13,8.491,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,formal,low,0,0,0,0,0,1,0,0,1,0,0
23951002,SHEIN LUNE Single Button Drawstring Hooded 2 In 1 Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/16/61/1697435358eb97fdbe9cb906580e2868c23dc54aac_thumbnail_405x552.jpg,jackets,USD,12.47,11.597,black,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
21699367,SHEIN Privé Drop Shoulder Teddy Lined Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/28/fd/1695877693c7cd80d19ab232c1312a34d6452dcb7d_thumbnail_405x552.jpg,jackets,USD,8.81,8.193,brown,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  XL,XS/XL,XS,XL,casual,high,0,1,0,0,0,1,0,0,0,0,0
22879263,SHEIN Privé Zip Up PU Leather Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/08/84/16941645776ba040a58d3163209bb87dd8e299f499_thumbnail_405x552.jpg,jackets,USD,19.48,18.116,beige,slim fit, polyurethane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
25095995,SHEIN LUNE Zip Up Drop Shoulder Corduroy Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/23/88/169803794405e1583e32b7f0c7843c86328a80d0f8_thumbnail_405x552.jpg,jackets,USD,14.78,13.745,apricot,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
11332898,SHEIN LUNE Plus Antler Print Teddy Lined Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2022/08/24/1661321762ee08fd5cd425be45e8de1e51af0eb185_thumbnail_405x552.jpg,jackets,USD,16.31,15.168,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS-L  4XL,XS/4XL/L,XS,4XL,casual,low,0,1,0,0,1,0,0,0,1,0,0
21403208,SHEIN EZwear Plus Drawstring Waist Zip Up Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/14/04/169200880324fb6ad8f15a166dc92ea48b0645684f_thumbnail_405x552.jpg,jackets,USD,7.28,6.77,apricot,oversized fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,medium,0,0,0,0,0,1,0,0,1,0,0
21102785,SHEIN EZwear Plus Drop Shoulder Teddy Lined Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/28/d9/169320167695cfcd6985507045fb4d478c456dcc60_thumbnail_405x552.jpg,jackets,USD,20.14,18.73,black,oversized fit, polyamide,female,taiwan,asia,Shein,Shein,XS-L  4XL,XS/4XL/L,XS,4XL,casual,medium,0,1,0,0,1,0,0,0,1,0,0
22399163,SHEIN LUNE Zip Up Drop Shoulder Drawstring Hooded Teddy Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/01/fd/1693536906fc3a293eea97b1c5cdda32ab204ace34_thumbnail_405x552.jpg,jackets,USD,8.3,7.719,pink,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
23459677,SHEIN Frenchy Flap Pocket Drop Shoulder Drawstring Hooded Denim Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/21/63/1695260449b41d9e4fcee8ee3ee1c62cc9a4ccf6e8_thumbnail_405x552.jpg,jackets,USD,21.25,19.762,brown,regular fit, cotton,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
23428270,SHEIN EZwear Plus Drop Shoulder Teddy Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/20/f1/1695208198a375ddc3abf1a85896b8499080b5555a_thumbnail_405x552.jpg,jackets,USD,5.01,4.659,khaki,oversized fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,medium,0,0,0,0,0,1,0,0,1,0,0
22086222,Plus Letter Graphic Striped Trim Drop Shoulder Two Tone Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/26/d3/16930280908daad8b5914d6261f088aa27dbb7dcfb_thumbnail_405x552.jpg,jackets,USD,9.57,8.9,black,oversized fit, polyester   elastane,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,medium,0,0,0,0,0,1,0,0,1,0,0
24045095,Honeyspot Solid Drop Shoulder Zip Up Oversized Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/05/42/16964352568d767057ead93aec9afe6ce6bcc8604e_thumbnail_405x552.jpg,jackets,USD,26.09,24.264,black,oversized fit, polyester   viscose,female,taiwan,asia,Shein,Shein,S  L,S/L,S,L,casual,medium,0,0,1,0,1,0,0,0,0,0,0
18278289,SHEIN EZwear Drawstring Waist Zip Up Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/06/24/16875759654284ed046f17c82b8c0dfe99e968f264_thumbnail_405x552.jpg,jackets,USD,19.08,17.744,black,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  0XL-4XL,XS/0XL/4XL,XS,4XL,casual,medium,0,1,0,0,0,0,0,0,1,0,0
22963406,SHEIN Essnce Flap Pocket Button Front Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/11/f1/1694426467eddfb35930f83023b098e5ad43458a98_thumbnail_405x552.jpg,jackets,USD,11.59,10.779,army green,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
11732625,SHEIN EZwear Plus Teddy Lined Zip Up Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2022/10/18/1666059006297dd06f0ca9db63b27472d154bb8786_thumbnail_405x552.jpg,jackets,USD,18.14,16.87,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,1XL  4XL,1XL/4XL,1XL,4XL,basic,medium,0,0,0,0,0,1,0,0,1,0,0
19117650,SHEIN Coolane Zip Up High Neck Hooded Windbreaker Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/24/f3/16928583968de6f436935cbc870c441da793067016_thumbnail_405x552.jpg,jackets,USD,18.05,16.787,black,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,basic,low,0,1,0,0,1,0,0,0,0,0,0
20591382,SHEIN EZwear Plus Striped Trim Drop Shoulder Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/07/31/16907908838c80ee0ab86f796e6bb56db2451ee1bb_thumbnail_405x552.jpg,jackets,USD,12.41,11.541,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,S-XL  4XL,XL/S/4XL,S,4XL,casual,medium,0,0,1,0,0,1,0,0,1,0,0
22920029,SHEIN SXY Letter Graphic Zip Up PU Leather Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/09/c6/1694246766fcf7f34d548d598d80530278ff162999_thumbnail_405x552.jpg,jackets,USD,15.77,14.666,black,None,,female,taiwan,asia,Shein,Shein,S  L,S/L,S,L,casual,medium,0,0,1,0,1,0,0,0,0,0,0
21417177,Frida Kahlo X SHEIN X Designer Floral & Butterfly Print Raglan Sleeve Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/24/9f/16928480281f98c28dd79265c95ece77257d9b7fa0_thumbnail_405x552.jpg,jackets,USD,20.24,18.823,multicolor,oversized fit, cotton,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,special occasion,medium,0,1,0,0,1,0,0,0,0,0,0
22152933,SHEIN LUNE Plus Zip Up Slant Pocket Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/08/28/cb/169320130665c9aff05da8c6c4a71ffbed4af8635b_thumbnail_405x552.jpg,jackets,USD,22.48,20.906,brown,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,high,0,0,0,0,0,1,0,0,1,0,0
11750447,EMERY ROSE Plus Teddy Lined Hooded Quilted Jacket,http://img.ltwebstatic.com/images3_pi/2022/10/19/1666145596839c251dc763726099f82d4a3ef9f9f9_thumbnail_405x552.jpg,jackets,USD,20.79,19.335,black,regular fit, polyamide,female,taiwan,asia,Shein,Shein,1XL  4XL,1XL/4XL,1XL,4XL,basic,medium,0,0,0,0,0,1,0,0,1,0,0
11359968,SHEIN LUNE Plus Drawstring Waist Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2022/08/27/16615952951743ff2a3426c4def64fda2992ec57b1_thumbnail_405x552.jpg,jackets,USD,14.66,13.634,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,basic,low,0,0,0,0,0,1,0,0,1,0,0
22479280,SHEIN Qutie Plus Drop Shoulder Flap Pocket Crop Corduroy Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/02/9f/1693640844bba257f637911b4cbbc218cbcff28ab1_thumbnail_405x552.jpg,jackets,USD,7.76,7.217,pink,oversized fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,medium,0,0,0,0,0,1,0,0,1,0,0
24833878,Plus Size Butterfly Print Jacket With Fleece Lining For Warmth,http://img.ltwebstatic.com/images3_pi/2023/11/02/b6/1698912361b4dc0dd96b18d6d0dce6972fb0b5bc7e_thumbnail_405x552.jpg,jackets,USD,16.76,15.587,black,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,low,0,0,0,0,0,1,0,0,1,0,0
19116854,SHEIN VCAY Letter Graphic Colorblock Drop Shoulder Jacket,http://img.ltwebstatic.com/images3_pi/2023/07/07/168872622633e7f2607c68f4caaecaf44687ece095_thumbnail_405x552.jpg,jackets,USD,9.84,9.151,multicolor,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
24066171,Honeyspot Contrast Trim Zip Through Crop Jacket,http://img.ltwebstatic.com/images3_pi/2023/10/06/e8/16965216433505cc1acf4c91db32784ef5ef38c619_thumbnail_405x552.jpg,jackets,USD,21.16,19.679,black,regular fit, viscose   elastane,female,taiwan,asia,Shein,Shein,S  L,S/L,S,L,casual,medium,0,0,1,0,1,0,0,0,0,0,0
22594425,SHEIN LUNE Plus Solid Zip Up Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/05/78/16938771644cd8d298a795372034d6d112a51cbd88_thumbnail_405x552.jpg,jackets,USD,8.54,7.942,khaki,regular fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,low,0,0,0,0,0,1,0,0,1,0,0
23636607,SHEIN LUNE Solid Zip Up Bomber Jacket,http://img.ltwebstatic.com/images3_pi/2023/09/25/5b/16956077157c05e3cae63e905d207ebfaeba4e939a_thumbnail_405x552.jpg,jackets,USD,13.86,12.89,apricot,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,low,0,0,1,0,0,1,0,0,0,0,0
16173288,Letter Graphic Zip Up Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2023/05/15/1684139019a041ac9c38bd529dedf00c6f6bbd6bb1_thumbnail_405x552.jpg,jackets,USD,29.08,27.044,dark grey,regular fit, polyester,female,taiwan,asia,Shein,Shein,S  XXL,S/XXL,S,XXL,casual,low,0,0,1,0,0,0,0,0,0,0,0
11407761,SHEIN Frenchy Plus Zip Up Drawstring Hem Hooded Jacket,http://img.ltwebstatic.com/images3_pi/2022/10/08/1665196091e4a52ebd7fd1ad22ce0f2b1207a7c7fd_thumbnail_405x552.jpg,jackets,USD,13.06,12.146,army green,regular fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,casual,medium,0,0,0,0,0,1,0,0,1,0,0
25361285,SHEIN ICON Cut Out Lace Up Side Bodycon Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/26/80/1698300144c79753d7a1311df81f180b28a5d53073_thumbnail_405x552.jpg,skirts,USD,5.85,5.441,black,slim fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,party,low,0,1,0,0,1,0,0,0,0,0,0
25373170,SHEIN ICON Chain Detail Cut Out Pleated Hem PU Leather Skirt,http://img.ltwebstatic.com/images3_pi/2023/11/06/b5/1699237430fdcbb7b850859c5b94cdc4db5f441313_thumbnail_405x552.jpg,skirts,USD,10.81,10.053,hot pink,slim fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,party,medium,0,1,0,0,1,0,0,0,0,0,0
24258564,DAZY Kpop Tie Dye Split Hem Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/08/d9/1696752158da8777d3813e1cd3197c5f14efdc25ef_thumbnail_405x552.jpg,skirts,USD,11.83,11.002,coffee brown,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,medium,0,0,1,0,0,1,0,0,0,0,0
15123740,DAZY Butterfly Print Flared Hem Skirt,http://img.ltwebstatic.com/images3_pi/2023/04/21/1682070546fed63a338ba03e994b2dd2852858c8d8_thumbnail_405x552.jpg,skirts,USD,15.28,14.21,white,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,low,0,0,1,0,0,1,0,0,0,0,0
25421716,SHEIN SXY Hollow Out Metallic Bodycon Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/27/05/1698373253dafd7ab0bea27ba5219ab1912c4674bc_thumbnail_405x552.jpg,skirts,USD,5.54,5.152,silver,None,,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,party,low,0,1,0,0,1,0,0,0,0,0,0
24771134,Flap Pocket Side Drawstring Waist Cargo Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/25/f6/1698223011e8458e3d3104e37f0b4bd222e41f17bc_thumbnail_405x552.jpg,skirts,USD,25.04,23.287,khaki,oversized fit, cotton   elastane,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,casual,medium,0,0,1,0,0,1,0,0,0,0,0
23876684,SHEIN DECDS High Waist Button Front Fold Pleated Detail Flare Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/28/f9/169586810234bcd18590eff006a99174112d466ed1_thumbnail_405x552.jpg,skirts,USD,8.9,8.277,khaki,oversized fit, polyester   polyamide,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,formal,medium,0,1,0,0,1,0,0,0,0,0,0
23038137,SHEIN Coolane Flap Pocket Cargo Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/13/14/16945774337c0d41cb187718675a7d74a36c672a15_thumbnail_405x552.jpg,skirts,USD,9.01,8.379,army green,regular fit, polyester   viscose,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
23686232,SHEIN MOD Solid Button Front Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/26/1e/16957064290513b4102d1b39f61ab9a3dfb6b89d73_thumbnail_405x552.jpg,skirts,USD,8.59,7.989,black,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,formal,high,0,1,0,0,1,0,0,0,0,0,0
10072826,SHEIN VCAY Split Hem Floral Jacquard Skirt,http://img.ltwebstatic.com/images3_pi/2022/03/21/16478555278a1bccd8f1c9cc23a9349036fe2ef12d_thumbnail_405x552.jpg,skirts,USD,5.57,5.18,multicolor,regular fit, polyester,female,taiwan,asia,Shein,Shein, XXS- L  L, XXS/L/ L,XXS,L,formal,medium,1,0,0,0,1,0,0,0,0,0,0
21897098,Ruffle Trim Mesh Overlay Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/21/73/169787909041d47485a6f2ed7bcc125116f88f3443_thumbnail_405x552.jpg,skirts,USD,15.22,14.155,green,regular fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,special occasion,medium,0,0,1,0,0,1,0,0,0,0,0
18260139,SHEIN MOD Ditsy Floral Print Drawstring Ruched Skirt,http://img.ltwebstatic.com/images3_pi/2023/06/23/1687489765e8d4e5b68fba14b65fddf5eb0a2a1f68_thumbnail_405x552.jpg,skirts,USD,7.39,6.873,multicolor,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
23257942,DAZY Mermaid Hem Denim Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/18/4f/169499981747a2e65bd07105183158ba4d4cfce237_thumbnail_405x552.jpg,skirts,USD,17.12,15.922,blue,slim fit, cotton   polyester   viscose   elastane,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,high,0,0,1,0,0,1,0,0,0,0,0
24883587,SHEIN Essnce Boxy Pleated Skater Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/18/b1/169763685603bcb378fb5136c6740023133be8ad09_thumbnail_405x552.jpg,skirts,USD,8.53,7.933,khaki,oversized fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,casual,medium,0,1,0,0,1,0,0,0,0,0,0
25210123,SHEIN LUNE Plus Solid Elastic Waist Pleated Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/24/51/16981258822b0a0cb76885a139348711acca5af81e_thumbnail_405x552.jpg,skirts,USD,10.44,9.709,black,oversized fit, polyester,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,formal,medium,0,0,0,0,0,1,0,0,1,0,0
19877281,SHEIN Privé Plus Contrast Lace Drawstring Front Ruffle Hem Skirt,http://img.ltwebstatic.com/images3_pi/2023/07/19/1689750041e6ef7c7c40ac4e6253452d9e2c64a152_thumbnail_405x552.jpg,skirts,USD,8.5,7.905,black,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,0XL  4XL,0XL/4XL,4XL,4XL,formal,low,0,0,0,0,0,1,0,0,1,0,0
17795309,Heart Print Mesh Overlay Skirt,http://img.ltwebstatic.com/images3_pi/2023/06/13/1686642622d0ccc410b303ae5564f8b61001447db2_thumbnail_405x552.jpg,skirts,USD,18.82,17.503,khaki,regular fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,medium,0,0,1,0,0,1,0,0,0,0,0
23509628,High Waist Pleated Full Length Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/18/cc/169502242284f339acea7521007b4af964cfdb162f_thumbnail_405x552.jpg,skirts,USD,11.7,10.881,yellow,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,special occasion,high,0,0,1,0,0,1,0,0,0,0,0
23572797,SHEIN Clasi Eyelash Lace Overlay Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/22/1b/169537784039c66b095f9454428f4aab99680504d2_thumbnail_405x552.jpg,skirts,USD,7.92,7.366,multicolor,regular fit, polyamide,female,taiwan,asia,Shein,Shein,S  0XL-4XL,0XL/S/4XL,S,4XL,special occasion,low,0,0,1,0,0,1,0,0,1,0,0
25429313,SHEIN Privé Butterfly Appliques Mesh Overlay Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/27/c1/1698386726bbd101a15423828f4c59d8ced4201f9e_thumbnail_405x552.jpg,skirts,USD,10.69,9.942,white,oversized fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,special occasion,medium,0,1,0,0,1,0,0,0,0,0,0
25099499,SHEIN Frenchy Plaid Print Button Detail Split Hem Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/23/f2/169802937704aa11ee130dbacc64515ab855e56e7d_thumbnail_405x552.jpg,skirts,USD,9.3,8.649,white,regular fit, polyester,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,formal,medium,0,1,0,0,1,0,0,0,0,0,0
25097980,SHEIN Essnce High Waist Button Side Split Thigh Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/23/41/1698033039760c89337f32f042eeb7cdc9bbfcbcb4_thumbnail_405x552.jpg,skirts,USD,6.9,6.417,rust brown,oversized fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  XL,XS/XL,XS,XL,casual,medium,0,1,0,0,0,1,0,0,0,0,0
18262360,SHEIN EZwear Solid Ribbed Knit Pencil Skirt,http://img.ltwebstatic.com/images3_pi/2023/10/11/97/169701042424b18a195125b2eca02e5e99bc9559a4_thumbnail_405x552.jpg,skirts,USD,3.88,3.608,apricot,slim fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  0XL-4XL,XS/0XL/4XL,XS,4XL,basic,medium,0,1,0,0,0,0,0,0,1,0,0
15303054,DAZY Kpop High Waist Split Back Skirt,http://img.ltwebstatic.com/images3_pi/2023/04/26/1682479505bc2203acfa13af39f59acf5c4d6ccce0_thumbnail_405x552.jpg,skirts,USD,11.73,10.909,apricot,slim fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,medium,0,0,1,0,0,1,0,0,0,0,0
16332849,SHEIN ICON Solid Overlap Waist Flare Hem Skirt,http://img.ltwebstatic.com/images3_pi/2023/05/24/1684900573e045b8aebba7ad2ec5c1e8fb2709632c_thumbnail_405x552.jpg,skirts,USD,10.93,10.165,black,oversized fit, polyester   viscose,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,special occasion,medium,0,1,0,0,1,0,0,0,0,0,0
14095517,DAZY Solid Pleated Skirt,http://img.ltwebstatic.com/images3_pi/2023/03/23/16795489894cdcd2cbc24e82c89486423a9110e0c9_thumbnail_405x552.jpg,skirts,USD,12.47,11.597,black,oversized fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,formal,medium,0,0,1,0,0,1,0,0,0,0,0
23380061,Dazy Star High Waist Split Thigh PU Leather Skirt,http://img.ltwebstatic.com/images3_pi/2023/09/20/62/169517948219c874825985458662aa18f495620839_thumbnail_405x552.jpg,skirts,USD,9.27,8.621,khaki,slim fit, polyester,female,taiwan,asia,Shein,Shein,S  XL,XL/S,S,XL,special occasion,high,0,0,1,0,0,1,0,0,0,0,0
12731617,SHEIN MOD Button Front Corduroy Skirt,http://img.ltwebstatic.com/images3_pi/2023/03/07/167816929382c3c358688c206ffde5ec3a13d7c60c_thumbnail_405x552.jpg,skirts,USD,6.1,5.673,pink,regular fit, polyester   elastane,female,taiwan,asia,Shein,Shein,XS  L,XS/L,XS,L,formal,medium,0,1,0,0,1,0,0,0,0,0,0
